,name,year,month,"ifelse(storms$name == 'Barry',  1, 0)",hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,Gender
7350,Epsilon,2005,12,3,6,34.5,-46.2,hurricane,1,65,987,230.156,34.5234,0
7351,Epsilon,2005,12,3,12,34.5,-45,hurricane,1,65,987,230.156,34.5234,0
7352,Epsilon,2005,12,3,18,34.5,-43.7,hurricane,1,65,987,230.156,46.0312,0
7353,Epsilon,2005,12,4,0,34.3,-42.3,hurricane,1,65,987,218.6482,28.7695,0
7354,Epsilon,2005,12,4,6,34.4,-41.1,hurricane,1,65,987,201.3865,23.0156,0
7355,Epsilon,2005,12,4,12,34.3,-39.8,hurricane,1,70,984,201.3865,23.0156,0
7356,Epsilon,2005,12,4,18,34.3,-38.8,hurricane,1,70,985,201.3865,23.0156,0
7357,Epsilon,2005,12,5,0,34.2,-37.8,hurricane,1,70,985,201.3865,23.0156,0
7358,Epsilon,2005,12,5,6,34,-36.7,hurricane,1,75,981,201.3865,23.0156,0
7359,Epsilon,2005,12,5,12,33.8,-35.5,hurricane,1,75,981,201.3865,23.0156,0
7360,Epsilon,2005,12,5,18,33.7,-34.6,hurricane,1,70,985,201.3865,23.0156,0
7361,Epsilon,2005,12,6,0,33.4,-33.8,hurricane,1,65,986,201.3865,23.0156,0
7362,Epsilon,2005,12,6,6,33.1,-33.7,hurricane,1,65,986,241.6638,51.7851,0
7363,Epsilon,2005,12,6,12,32.3,-33.7,hurricane,1,65,987,253.1716,28.7695,0
7364,Epsilon,2005,12,6,18,31.6,-34.2,hurricane,1,65,987,247.4177,34.5234,0
7365,Epsilon,2005,12,7,0,30.8,-34.9,hurricane,1,65,987,235.9099,63.2929,0
7366,Epsilon,2005,12,7,6,30.1,-36,hurricane,1,65,987,264.6794,57.539,0
7367,Epsilon,2005,12,7,12,29.4,-37.1,hurricane,1,65,987,276.1872,28.7695,0
7368,Epsilon,2005,12,7,18,28.7,-38.1,tropical storm,0,60,991,218.6482,0,0
7369,Epsilon,2005,12,8,0,28.2,-38.8,tropical storm,0,50,997,189.8787,0,0
7370,Epsilon,2005,12,8,6,27.4,-39.3,tropical storm,0,35,1003,115.078,0,0
7371,Epsilon,2005,12,8,12,26.5,-40,tropical depression,-1,30,1005,0,0,0
7372,Zeta,2005,12,30,0,23.9,-35.6,tropical depression,-1,30,1009,0,0,1
7373,Zeta,2005,12,30,6,24.2,-36.1,tropical storm,0,40,1005,201.3865,0,1
7374,Zeta,2005,12,30,12,24.7,-36.6,tropical storm,0,45,1002,247.4177,0,1
7375,Zeta,2005,12,30,18,25.2,-37,tropical storm,0,45,1000,270.4333,0,1
7376,Zeta,2005,12,31,0,25.6,-37.3,tropical storm,0,45,1000,287.695,0,1
7377,Zeta,2005,12,31,6,25.7,-37.6,tropical storm,0,50,997,258.9255,0,1
7378,Zeta,2005,12,31,12,25.7,-37.9,tropical storm,0,50,997,224.4021,0,1
7379,Zeta,2005,12,31,18,25.7,-38.1,tropical storm,0,45,1000,224.4021,0,1
7380,Zeta,2006,1,1,0,25.6,-38.3,tropical storm,0,50,997,201.3865,0,1
7381,Zeta,2006,1,1,6,25.4,-38.4,tropical storm,0,50,997,201.3865,0,1
7382,Zeta,2006,1,1,12,25.2,-38.5,tropical storm,0,50,997,230.156,0,1
7383,Zeta,2006,1,1,18,25,-38.6,tropical storm,0,55,994,195.6326,0,1
7384,Zeta,2006,1,2,0,24.6,-38.9,tropical storm,0,55,994,189.8787,0,1
7385,Zeta,2006,1,2,6,24.3,-39.7,tropical storm,0,50,997,184.1248,0,1
7386,Zeta,2006,1,2,12,23.8,-40.4,tropical storm,0,45,1000,184.1248,0,1
7387,Zeta,2006,1,2,18,23.6,-40.8,tropical storm,0,50,997,184.1248,0,1
7388,Zeta,2006,1,3,0,23.4,-41,tropical storm,0,55,994,201.3865,0,1
7389,Zeta,2006,1,3,6,23.3,-41.3,tropical storm,0,55,994,201.3865,0,1
7390,Zeta,2006,1,3,12,23.2,-41.6,tropical storm,0,55,994,201.3865,0,1
7391,Zeta,2006,1,3,18,23,-42.1,tropical storm,0,55,994,201.3865,0,1
7392,Zeta,2006,1,4,0,22.6,-42.4,tropical storm,0,55,994,230.156,0,1
7393,Zeta,2006,1,4,6,22.1,-42.9,tropical storm,0,50,997,230.156,0,1
7394,Zeta,2006,1,4,12,21.9,-43.6,tropical storm,0,45,1000,201.3865,0,1
7395,Zeta,2006,1,4,18,21.7,-44.6,tropical storm,0,40,1002,172.617,0,1
7396,Zeta,2006,1,5,0,21.7,-45.6,tropical storm,0,35,1005,115.078,0,1
7397,Zeta,2006,1,5,6,21.9,-46.6,tropical storm,0,35,1005,115.078,0,1
7398,Zeta,2006,1,5,12,22.2,-47.3,tropical storm,0,35,1006,115.078,0,1
7399,Zeta,2006,1,5,18,22.7,-47.9,tropical storm,0,35,1007,103.5702,0,1
7400,Zeta,2006,1,6,0,23,-48.4,tropical storm,0,35,1007,86.3085,0,1
7401,Zeta,2006,1,6,6,23.1,-49,tropical depression,-1,30,1007,0,0,1
7402,Zeta,2006,1,6,12,23.1,-49.6,tropical depression,-1,30,1008,0,0,1
7403,Alberto,2006,6,10,6,20,-85,tropical depression,-1,25,1004,0,0,0
7404,Alberto,2006,6,10,12,21,-85.3,tropical depression,-1,30,1003,0,0,0
7405,Alberto,2006,6,10,18,21.9,-85.7,tropical depression,-1,30,1003,0,0,0
7406,Alberto,2006,6,11,0,22.5,-86.3,tropical storm,0,35,1003,115.078,0,0
7407,Alberto,2006,6,11,6,23.1,-87.1,tropical storm,0,35,1003,115.078,0,0
7408,Alberto,2006,6,11,12,23.6,-87.8,tropical storm,0,40,1002,172.617,0,0
7409,Alberto,2006,6,11,18,24.3,-87.8,tropical storm,0,40,1004,230.156,0,0
7410,Alberto,2006,6,12,0,25,-87.8,tropical storm,0,40,1004,230.156,0,0
7411,Alberto,2006,6,12,6,25.8,-87.4,tropical storm,0,45,1004,230.156,0,0
7412,Alberto,2006,6,12,12,26.8,-86.3,tropical storm,0,60,1000,230.156,0,0
7413,Alberto,2006,6,12,18,27.5,-85.4,tropical storm,0,60,997,241.6638,0,0
7414,Alberto,2006,6,13,0,28,-85,tropical storm,0,60,995,230.156,0,0
7415,Alberto,2006,6,13,6,28.8,-84.4,tropical storm,0,55,995,241.6638,0,0
7416,Alberto,2006,6,13,12,29.5,-84.1,tropical storm,0,45,996,184.1248,0,0
7417,Alberto,2006,6,13,16,29.9,-83.7,tropical storm,0,40,998,NA,NA,0
7418,Alberto,2006,6,13,18,30.3,-83.5,tropical storm,0,35,997,172.617,0,0
7419,Alberto,2006,6,14,0,31.3,-82.8,tropical storm,0,35,1001,149.6014,0,0
7420,Alberto,2006,6,14,6,32.8,-81.9,tropical depression,-1,30,1003,0,0,0
7421,AL022006,2006,7,17,6,39.1,-66.4,tropical depression,-1,30,1008,0,0,0
7422,AL022006,2006,7,17,12,40,-65.1,tropical storm,0,40,1003,69.0468,0,0
7423,AL022006,2006,7,17,18,41.1,-63.7,tropical storm,0,45,998,69.0468,0,0
7424,AL022006,2006,7,18,0,42.4,-62.1,tropical storm,0,40,999,69.0468,0,0
7425,AL022006,2006,7,18,6,43.7,-60.1,tropical storm,0,35,1004,69.0468,0,0
7426,Beryl,2006,7,18,12,32.3,-73.3,tropical depression,-1,30,1010,0,0,1
7427,Beryl,2006,7,18,18,33,-73.3,tropical storm,0,35,1008,46.0312,0,1
7428,Beryl,2006,7,19,0,33.8,-73.5,tropical storm,0,35,1006,69.0468,0,1
7429,Beryl,2006,7,19,6,34.5,-73.7,tropical storm,0,35,1005,69.0468,0,1
7430,Beryl,2006,7,19,12,35.2,-73.6,tropical storm,0,40,1004,138.0936,0,1
7431,Beryl,2006,7,19,18,35.9,-73.5,tropical storm,0,50,1003,143.8475,0,1
7432,Beryl,2006,7,20,0,36.6,-73.2,tropical storm,0,50,1002,195.6326,0,1
7433,Beryl,2006,7,20,6,37.4,-73.2,tropical storm,0,50,1001,207.1404,0,1
7434,Beryl,2006,7,20,12,38.3,-73,tropical storm,0,50,1002,207.1404,0,1
7435,Beryl,2006,7,20,18,39.1,-72.5,tropical storm,0,45,1002,207.1404,0,1
7436,Beryl,2006,7,21,0,39.8,-71.8,tropical storm,0,45,1003,161.1092,0,1
7437,Beryl,2006,7,21,6,41,-70.5,tropical storm,0,45,1000,143.8475,0,1
7438,Beryl,2006,7,21,6,41.3,-70.1,tropical storm,0,45,1000,NA,NA,1
7439,Beryl,2006,7,21,12,42.4,-68.4,tropical storm,0,40,1002,201.3865,0,1
7440,Chris,2006,8,1,0,16.3,-58.1,tropical depression,-1,30,1011,0,0,0
7441,Chris,2006,8,1,6,16.8,-58.9,tropical storm,0,35,1009,34.5234,0,0
7442,Chris,2006,8,1,12,17.2,-59.8,tropical storm,0,40,1006,34.5234,0,0
7443,Chris,2006,8,1,18,17.7,-60.6,tropical storm,0,50,1004,46.0312,0,0
7444,Chris,2006,8,2,0,18.1,-61.4,tropical storm,0,50,1003,69.0468,0,0
7445,Chris,2006,8,2,6,18.5,-62.2,tropical storm,0,55,1001,103.5702,0,0
7446,Chris,2006,8,2,12,19,-63,tropical storm,0,55,1001,103.5702,0,0
7447,Chris,2006,8,2,18,19.6,-63.9,tropical storm,0,50,1004,80.5546,0,0
7448,Chris,2006,8,3,0,19.9,-64.8,tropical storm,0,50,1007,80.5546,0,0
7449,Chris,2006,8,3,6,20.2,-65.8,tropical storm,0,40,1010,80.5546,0,0
7450,Chris,2006,8,3,12,20.4,-66.8,tropical storm,0,35,1011,80.5546,0,0
7451,Chris,2006,8,3,18,20.6,-67.7,tropical depression,-1,30,1011,0,0,0
7452,Chris,2006,8,4,0,20.7,-68.7,tropical depression,-1,30,1011,0,0,0
7453,Debby,2006,8,21,18,11.6,-21.7,tropical depression,-1,30,1007,0,0,1
7454,Debby,2006,8,22,0,12,-22.7,tropical depression,-1,30,1007,0,0,1
7455,Debby,2006,8,22,6,12.6,-23.9,tropical depression,-1,30,1007,0,0,1
7456,Debby,2006,8,22,12,13.4,-25.3,tropical depression,-1,30,1007,0,0,1
7457,Debby,2006,8,22,18,14.2,-26.7,tropical depression,-1,30,1005,0,0,1
7458,Debby,2006,8,23,0,14.9,-28.1,tropical storm,0,35,1003,69.0468,0,1
7459,Debby,2006,8,23,6,15.7,-29.5,tropical storm,0,40,1002,86.3085,0,1
7460,Debby,2006,8,23,12,16.7,-31,tropical storm,0,45,1001,92.0624,0,1
7461,Debby,2006,8,23,18,17.6,-32.4,tropical storm,0,45,1001,80.5546,0,1
7462,Debby,2006,8,24,0,18.4,-33.9,tropical storm,0,45,1000,80.5546,0,1
7463,Debby,2006,8,24,6,19.2,-35.5,tropical storm,0,45,999,80.5546,0,1
7464,Debby,2006,8,24,12,20.1,-37.1,tropical storm,0,45,1000,80.5546,0,1
7465,Debby,2006,8,24,18,20.9,-38.7,tropical storm,0,45,1000,80.5546,0,1
7466,Debby,2006,8,25,0,21.7,-40.2,tropical storm,0,45,1000,80.5546,0,1
7467,Debby,2006,8,25,6,22.6,-41.5,tropical storm,0,45,1001,69.0468,0,1
7468,Debby,2006,8,25,12,23.6,-42.7,tropical storm,0,40,1002,86.3085,0,1
7469,Debby,2006,8,25,18,24.4,-44.1,tropical storm,0,35,1005,103.5702,0,1
7470,Debby,2006,8,26,0,24.8,-45.1,tropical storm,0,35,1008,103.5702,0,1
7471,Debby,2006,8,26,6,25.2,-46.1,tropical depression,-1,30,1009,0,0,1
7472,Ernesto,2006,8,24,18,12.7,-61.6,tropical depression,-1,30,1008,0,0,0
7473,Ernesto,2006,8,25,0,13,-63,tropical depression,-1,30,1007,0,0,0
7474,Ernesto,2006,8,25,6,13.3,-64.4,tropical depression,-1,30,1005,0,0,0
7475,Ernesto,2006,8,25,12,13.7,-65.8,tropical storm,0,35,1005,92.0624,0,0
7476,Ernesto,2006,8,25,18,14,-67.1,tropical storm,0,35,1004,92.0624,0,0
7477,Ernesto,2006,8,26,0,14.3,-68.3,tropical storm,0,40,1002,92.0624,0,0
7478,Ernesto,2006,8,26,6,14.6,-69.5,tropical storm,0,45,999,115.078,0,0
7479,Ernesto,2006,8,26,12,15.1,-70.4,tropical storm,0,50,997,115.078,0,0
7480,Ernesto,2006,8,26,18,15.7,-71.2,tropical storm,0,55,997,115.078,0,0
7481,Ernesto,2006,8,27,0,16.3,-72,tropical storm,0,55,995,115.078,0,0
7482,Ernesto,2006,8,27,6,16.9,-72.7,hurricane,1,65,992,138.0936,11.5078,0
7483,Ernesto,2006,8,27,12,17.4,-73.4,tropical storm,0,55,997,126.5858,0,0
7484,Ernesto,2006,8,27,18,17.8,-74,tropical storm,0,45,1002,115.078,0,0
7485,Ernesto,2006,8,28,0,18.3,-74.6,tropical storm,0,40,1003,69.0468,0,0
7486,Ernesto,2006,8,28,6,19.1,-75.2,tropical storm,0,40,1004,69.0468,0,0
7487,Ernesto,2006,8,28,11,19.9,-75.5,tropical storm,0,35,1005,NA,NA,0
7488,Ernesto,2006,8,28,12,20,-75.6,tropical storm,0,35,1005,103.5702,0,0
7489,Ernesto,2006,8,28,18,20.8,-76.4,tropical storm,0,35,1007,138.0936,0,0
7490,Ernesto,2006,8,29,0,21.6,-77.4,tropical storm,0,35,1007,103.5702,0,0
7491,Ernesto,2006,8,29,6,22.4,-78.5,tropical storm,0,40,1006,86.3085,0,0
7492,Ernesto,2006,8,29,12,23.2,-79.3,tropical storm,0,40,1006,86.3085,0,0
7493,Ernesto,2006,8,29,18,23.9,-79.9,tropical storm,0,40,1005,115.078,0,0
7494,Ernesto,2006,8,30,0,24.7,-80.4,tropical storm,0,40,1004,132.3397,0,0
7495,Ernesto,2006,8,30,3,24.9,-80.6,tropical storm,0,40,1003,NA,NA,0
7496,Ernesto,2006,8,30,5,25.2,-80.7,tropical storm,0,40,1003,NA,NA,0
7497,Ernesto,2006,8,30,6,25.3,-80.8,tropical storm,0,40,1003,132.3397,0,0
7498,Ernesto,2006,8,30,12,26.1,-81,tropical storm,0,35,1002,69.0468,0,0
7499,Ernesto,2006,8,30,18,27,-80.9,tropical storm,0,35,1001,23.0156,0,0
7500,Ernesto,2006,8,31,0,28.1,-80.7,tropical storm,0,35,1000,57.539,0,0
7501,Ernesto,2006,8,31,6,29.4,-80.4,tropical storm,0,45,999,86.3085,0,0
7502,Ernesto,2006,8,31,12,30.6,-79.9,tropical storm,0,55,995,103.5702,0,0
7503,Ernesto,2006,8,31,18,31.9,-79.2,tropical storm,0,60,993,184.1248,0,0
7504,Ernesto,2006,9,1,0,33.2,-78.4,tropical storm,0,60,988,195.6326,0,0
7505,Ernesto,2006,9,1,3,33.9,-78.1,tropical storm,0,60,985,NA,NA,0
7506,Ernesto,2006,9,1,6,34.5,-78,tropical storm,0,50,985,161.1092,0,0
7507,Ernesto,2006,9,1,12,35.8,-77.6,tropical depression,-1,30,991,0,0,0
7508,Gordon,2006,9,10,18,20.2,-53.8,tropical depression,-1,25,1012,0,0,0
7509,Gordon,2006,9,11,0,20.3,-54.5,tropical depression,-1,30,1011,0,0,0
7510,Gordon,2006,9,11,6,20.6,-55.3,tropical depression,-1,30,1010,0,0,0
7511,Gordon,2006,9,11,12,20.9,-56.3,tropical storm,0,35,1008,46.0312,0,0
7512,Gordon,2006,9,11,18,21.4,-57.1,tropical storm,0,40,1005,46.0312,0,0
7513,Gordon,2006,9,12,0,21.8,-57.6,tropical storm,0,50,1003,86.3085,0,0
7514,Gordon,2006,9,12,6,22.3,-58,tropical storm,0,50,1000,86.3085,0,0
7515,Gordon,2006,9,12,12,22.8,-58.2,tropical storm,0,50,998,86.3085,0,0
7516,Gordon,2006,9,12,18,23.4,-58.2,tropical storm,0,55,994,103.5702,0,0
7517,Gordon,2006,9,13,0,24,-58.1,hurricane,1,65,987,115.078,23.0156,0
7518,Gordon,2006,9,13,6,24.7,-58,hurricane,1,70,984,143.8475,23.0156,0
7519,Gordon,2006,9,13,12,25.6,-57.9,hurricane,1,80,980,184.1248,46.0312,0
7520,Gordon,2006,9,13,18,26.5,-57.7,hurricane,2,95,965,201.3865,57.539,0
7521,Gordon,2006,9,14,0,27.3,-57.4,hurricane,3,105,955,235.9099,57.539,0
7522,Gordon,2006,9,14,6,28.2,-56.8,hurricane,3,105,956,235.9099,57.539,0
7523,Gordon,2006,9,14,12,29.1,-56.2,hurricane,3,105,956,241.6638,57.539,0
7524,Gordon,2006,9,14,18,29.8,-55.4,hurricane,3,105,958,241.6638,57.539,0
7525,Gordon,2006,9,15,0,30.3,-54.6,hurricane,3,100,960,241.6638,57.539,0
7526,Gordon,2006,9,15,6,30.8,-53.8,hurricane,2,95,965,224.4021,57.539,0
7527,Gordon,2006,9,15,12,31.1,-53.5,hurricane,2,85,973,207.1404,57.539,0
7528,Gordon,2006,9,15,18,31.1,-53.5,hurricane,1,80,976,207.1404,57.539,0
7529,Gordon,2006,9,16,0,31.1,-53.5,hurricane,1,75,980,207.1404,46.0312,0
7530,Gordon,2006,9,16,6,31.2,-53.6,hurricane,1,70,983,207.1404,46.0312,0
7531,Gordon,2006,9,16,12,31.3,-53.8,hurricane,1,65,987,207.1404,46.0312,0
7532,Gordon,2006,9,16,18,31.5,-53.9,hurricane,1,65,987,207.1404,46.0312,0
7533,Gordon,2006,9,17,0,31.9,-53.8,hurricane,1,65,987,218.6482,46.0312,0
7534,Gordon,2006,9,17,6,32.4,-53.7,hurricane,1,65,987,218.6482,46.0312,0
7535,Gordon,2006,9,17,12,33.3,-53.3,hurricane,1,70,983,207.1404,46.0312,0
7536,Gordon,2006,9,17,18,34.1,-52.9,hurricane,1,70,983,207.1404,46.0312,0
7537,Gordon,2006,9,18,0,35,-52.1,hurricane,1,75,981,184.1248,46.0312,0
7538,Gordon,2006,9,18,6,36.1,-50.6,hurricane,1,75,979,184.1248,46.0312,0
7539,Gordon,2006,9,18,12,36.9,-48.7,hurricane,1,80,976,184.1248,57.539,0
7540,Gordon,2006,9,18,18,37.5,-46.3,hurricane,2,85,972,184.1248,63.2929,0
7541,Gordon,2006,9,19,0,38,-43.3,hurricane,2,85,972,184.1248,69.0468,0
7542,Gordon,2006,9,19,6,38.1,-40.2,hurricane,2,90,970,241.6638,69.0468,0
7543,Gordon,2006,9,19,12,38,-37,hurricane,1,80,977,287.695,69.0468,0
7544,Gordon,2006,9,19,18,37.8,-33.5,hurricane,1,75,979,287.695,69.0468,0
7545,Gordon,2006,9,20,0,37.7,-29.9,hurricane,1,70,980,258.9255,69.0468,0
7546,Gordon,2006,9,20,6,37.6,-26.1,hurricane,1,70,980,310.7106,63.2929,0
7547,Gordon,2006,9,20,12,37.8,-22.6,hurricane,1,65,983,310.7106,69.0468,0
7548,Gordon,2006,9,20,18,38.5,-18.5,hurricane,1,65,983,310.7106,80.5546,0
7549,Isaac,2006,9,27,18,26.1,-52.6,tropical depression,-1,30,1012,0,0,0
7550,Isaac,2006,9,28,0,26.8,-53.4,tropical depression,-1,30,1012,0,0,0
7551,Isaac,2006,9,28,6,27.4,-54,tropical storm,0,35,1008,115.078,0,0
7552,Isaac,2006,9,28,12,28,-54.4,tropical storm,0,40,1006,115.078,0,0
7553,Isaac,2006,9,28,18,28.6,-54.6,tropical storm,0,40,1006,166.8631,0,0
7554,Isaac,2006,9,29,0,28.9,-54.9,tropical storm,0,40,1006,212.8943,0,0
7555,Isaac,2006,9,29,6,29,-55.4,tropical storm,0,40,1006,212.8943,0,0
7556,Isaac,2006,9,29,12,29.2,-55.8,tropical storm,0,45,1003,201.3865,0,0
7557,Isaac,2006,9,29,18,29.5,-56.5,tropical storm,0,50,1000,201.3865,0,0
7558,Isaac,2006,9,30,0,29.8,-57.1,tropical storm,0,60,997,201.3865,0,0
7559,Isaac,2006,9,30,6,30.1,-57.7,tropical storm,0,60,995,201.3865,0,0
7560,Isaac,2006,9,30,12,30.6,-58.5,hurricane,1,65,992,207.1404,69.0468,0
7561,Isaac,2006,9,30,18,31.3,-59.2,hurricane,1,70,989,207.1404,69.0468,0
7562,Isaac,2006,10,1,0,32,-59.8,hurricane,1,75,987,218.6482,57.539,0
7563,Isaac,2006,10,1,6,32.8,-60.2,hurricane,1,75,985,218.6482,46.0312,0
7564,Isaac,2006,10,1,12,33.8,-60.3,hurricane,1,70,986,241.6638,46.0312,0
7565,Isaac,2006,10,1,18,35.2,-60.3,hurricane,1,70,987,241.6638,46.0312,0
7566,Isaac,2006,10,2,0,37.2,-59.6,hurricane,1,65,988,287.695,46.0312,0
7567,Isaac,2006,10,2,6,39.8,-58,hurricane,1,65,989,316.4645,23.0156,0
7568,Isaac,2006,10,2,12,42.5,-56.2,tropical storm,0,60,990,345.234,0,0
7569,Isaac,2006,10,2,18,45.5,-53.7,tropical storm,0,55,995,345.234,0,0
7570,Barry,2007,6,1,12,22.3,-85.8,tropical depression,-1,30,1004,0,0,0
7571,Barry,2007,6,1,18,23.6,-85.7,tropical storm,0,40,1000,126.5858,0,0
7572,Barry,2007,6,2,0,24.3,-85.2,tropical storm,0,50,997,126.5858,0,0
7573,Barry,2007,6,2,6,25.1,-84.6,tropical storm,0,45,998,138.0936,0,0
7574,Barry,2007,6,2,12,27,-83.2,tropical storm,0,40,1000,138.0936,0,0
7575,Barry,2007,6,2,14,27.5,-82.7,tropical depression,-1,30,1000,0,0,0
7576,Barry,2007,6,2,18,29.7,-82.1,tropical depression,-1,30,1001,0,0,0
7577,Chantal,2007,7,31,0,35.5,-66.5,tropical depression,-1,30,1007,0,0,1
7578,Chantal,2007,7,31,6,37.1,-65.5,tropical storm,0,35,1004,69.0468,0,1
7579,Chantal,2007,7,31,12,39.1,-64.2,tropical storm,0,45,999,276.1872,0,1
7580,Chantal,2007,7,31,18,40.7,-62.3,tropical storm,0,45,999,304.9567,0,1
7581,Chantal,2007,8,1,0,42.5,-60,tropical storm,0,45,994,270.4333,0,1
7582,Dean,2007,8,13,6,12.2,-28.9,tropical depression,-1,30,1006,0,0,0
7583,Dean,2007,8,13,12,12.1,-30.7,tropical depression,-1,30,1005,0,0,0
7584,Dean,2007,8,13,18,12,-32.4,tropical depression,-1,30,1005,0,0,0
7585,Dean,2007,8,14,0,11.9,-34.5,tropical depression,-1,30,1005,0,0,0
7586,Dean,2007,8,14,6,11.8,-36.5,tropical depression,-1,30,1005,0,0,0
7587,Dean,2007,8,14,12,11.8,-38.3,tropical storm,0,35,1004,34.5234,0,0
7588,Dean,2007,8,14,18,11.8,-40.1,tropical storm,0,40,1002,86.3085,0,0
7589,Dean,2007,8,15,0,11.9,-41.7,tropical storm,0,50,997,103.5702,0,0
7590,Dean,2007,8,15,6,12,-43.4,tropical storm,0,50,997,103.5702,0,0
7591,Dean,2007,8,15,12,12.3,-45.1,tropical storm,0,50,997,103.5702,0,0
7592,Dean,2007,8,15,18,12.8,-47,tropical storm,0,55,994,103.5702,0,0
7593,Dean,2007,8,16,0,13,-49.2,tropical storm,0,60,991,103.5702,0,0
7594,Dean,2007,8,16,6,13.2,-51.3,hurricane,1,70,984,120.8319,23.0156,0
7595,Dean,2007,8,16,12,13.5,-53.3,hurricane,1,80,972,172.617,34.5234,0
7596,Dean,2007,8,16,18,13.8,-55.5,hurricane,1,80,972,224.4021,46.0312,0
7597,Dean,2007,8,17,0,14,-57.7,hurricane,1,80,976,224.4021,46.0312,0
7598,Dean,2007,8,17,6,14.2,-59.8,hurricane,1,80,975,241.6638,46.0312,0
7599,Dean,2007,8,17,12,14.4,-61.7,hurricane,2,90,967,299.2028,46.0312,0
7600,Dean,2007,8,17,18,14.8,-63.5,hurricane,3,110,961,322.2184,51.7851,0
7601,Dean,2007,8,18,0,14.9,-65.1,hurricane,4,125,944,345.234,92.0624,0
7602,Dean,2007,8,18,6,15,-66.6,hurricane,5,145,929,345.234,92.0624,0
7603,Dean,2007,8,18,12,15.4,-68,hurricane,5,145,923,345.234,97.8163,0
7604,Dean,2007,8,18,18,15.9,-69.5,hurricane,4,130,930,345.234,103.5702,0
7605,Dean,2007,8,19,0,16.1,-71,hurricane,4,120,920,322.2184,103.5702,0
7606,Dean,2007,8,19,6,16.4,-72.6,hurricane,4,120,921,322.2184,103.5702,0
7607,Dean,2007,8,19,12,16.8,-74.3,hurricane,4,125,923,345.234,103.5702,0
7608,Dean,2007,8,19,18,17.1,-76,hurricane,4,125,930,310.7106,115.078,0
7609,Dean,2007,8,20,0,17.5,-77.8,hurricane,4,125,926,310.7106,115.078,0
7610,Dean,2007,8,20,6,17.6,-79.8,hurricane,4,130,926,310.7106,103.5702,0
7611,Dean,2007,8,20,12,17.8,-81.5,hurricane,4,130,926,310.7106,103.5702,0
7612,Dean,2007,8,20,18,18,-83.3,hurricane,4,135,924,310.7106,103.5702,0
7613,Dean,2007,8,21,0,18.2,-85.1,hurricane,5,145,914,316.4645,103.5702,0
7614,Dean,2007,8,21,6,18.6,-86.9,hurricane,5,150,907,350.9879,103.5702,0
7615,Dean,2007,8,21,8,18.7,-87.7,hurricane,5,150,905,NA,NA,0
7616,Dean,2007,8,21,12,18.9,-88.7,hurricane,3,110,935,345.234,80.5546,0
7617,Dean,2007,8,21,18,19.2,-90.5,hurricane,1,75,960,276.1872,69.0468,0
7618,Dean,2007,8,22,0,19.7,-92.2,hurricane,1,65,979,287.695,69.0468,0
7619,Dean,2007,8,22,6,20.1,-94,hurricane,1,70,979,316.4645,69.0468,0
7620,Dean,2007,8,22,12,20.5,-95.5,hurricane,1,80,976,333.7262,69.0468,0
7621,Dean,2007,8,22,16,20.5,-97,hurricane,2,85,974,NA,NA,0
7622,Dean,2007,8,22,18,20.5,-97.3,hurricane,1,75,974,333.7262,34.5234,0
7623,Dean,2007,8,23,0,20.5,-99,tropical depression,-1,30,998,0,0,0
7624,Erin,2007,8,15,0,23.7,-90.7,tropical depression,-1,25,1006,0,0,1
7625,Erin,2007,8,15,6,24.5,-91.8,tropical depression,-1,25,1006,0,0,1
7626,Erin,2007,8,15,12,25.2,-92.9,tropical depression,-1,30,1005,0,0,1
7627,Erin,2007,8,15,18,25.8,-94,tropical storm,0,35,1004,69.0468,0,1
7628,Erin,2007,8,16,0,26.3,-95.2,tropical storm,0,35,1003,86.3085,0,1
7629,Erin,2007,8,16,6,27.2,-96.2,tropical storm,0,35,1005,86.3085,0,1
7630,Erin,2007,8,16,10,28,-96.9,tropical depression,-1,30,1006,0,0,1
7631,Erin,2007,8,16,12,28.1,-97.1,tropical depression,-1,30,1006,0,0,1
7632,Erin,2007,8,16,18,28.8,-97.8,tropical depression,-1,25,1006,0,0,1
7633,Erin,2007,8,17,0,29.4,-98.6,tropical depression,-1,25,1006,0,0,1
7634,Erin,2007,8,17,6,30,-99.5,tropical depression,-1,25,1007,0,0,1
7635,Felix,2007,8,31,12,11.5,-56.6,tropical depression,-1,25,1009,0,0,0
7636,Felix,2007,8,31,18,11.5,-58,tropical depression,-1,30,1008,0,0,0
7637,Felix,2007,9,1,0,12.1,-59.4,tropical storm,0,35,1007,17.2617,0,0
7638,Felix,2007,9,1,6,12.1,-61.1,tropical storm,0,40,1005,34.5234,0,0
7639,Felix,2007,9,1,8,12.1,-61.7,tropical storm,0,45,1001,NA,NA,0
7640,Felix,2007,9,1,12,12.2,-62.8,tropical storm,0,50,1001,80.5546,0,0
7641,Felix,2007,9,1,18,12.4,-64.5,tropical storm,0,60,999,161.1092,0,0
7642,Felix,2007,9,2,0,12.6,-66.1,hurricane,1,65,992,161.1092,17.2617,0
7643,Felix,2007,9,2,6,12.7,-67.8,hurricane,2,85,985,189.8787,28.7695,0
7644,Felix,2007,9,2,12,13,-69.4,hurricane,2,90,980,189.8787,40.2773,0
7645,Felix,2007,9,2,18,13.4,-71.1,hurricane,4,115,962,201.3865,51.7851,0
